eid	groupid	artifactid	version	releasedate	license	licenseDetailed	license_url	source	updated license	notes
17557	com.h2database	h2	1.0.20070429	5/15/2007 18:19:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.20070429/h2-1.0.20070429.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.20070617	6/19/2007 18:39:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.20070617/h2-1.0.20070617.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.57	8/26/2007 15:10:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.57/h2-1.0.57.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.58	9/16/2007 7:40:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.58/h2-1.0.58.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.59	10/3/2007 8:27:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.59/h2-1.0.59.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.60	10/20/2007 11:25:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.60/h2-1.0.60.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.61	11/10/2007 10:30:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.61/h2-1.0.61.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.62	11/25/2007 11:27:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.62/h2-1.0.62.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.63	12/2/2007 7:40:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.63/h2-1.0.63.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.64	12/27/2007 10:00:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.64/h2-1.0.64.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.65	1/18/2008 17:03:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.65/h2-1.0.65.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.66	2/2/2008 8:12:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.66/h2-1.0.66.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.67	2/22/2008 8:49:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.67/h2-1.0.67.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.68	3/15/2008 9:25:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.68/h2-1.0.68.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.69	3/29/2008 10:51:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.69/h2-1.0.69.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.70	4/20/2008 17:51:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.70/h2-1.0.70.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.71	4/25/2008 15:21:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.71/h2-1.0.71.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.72	5/10/2008 15:15:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.72/h2-1.0.72.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.73	5/31/2008 7:40:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.73/h2-1.0.73.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.74	6/21/2008 17:10:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.74/h2-1.0.74.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.75	7/14/2008 17:55:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.75/h2-1.0.75.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.76	7/28/2008 2:49:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.76/h2-1.0.76.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.77	8/16/2008 8:19:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.77/h2-1.0.77.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.78	8/28/2008 22:36:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.78/h2-1.0.78.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.0.79	9/26/2008 11:47:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.0.79/h2-1.0.79.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.100	10/4/2008 12:20:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.100/h2-1.1.100.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.101	10/17/2008 9:13:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.101/h2-1.1.101.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.102	10/24/2008 6:57:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.102/h2-1.1.102.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.103	11/7/2008 10:37:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.103/h2-1.1.103.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.104	11/28/2008 10:09:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.104/h2-1.1.104.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.105	12/19/2008 10:58:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.105/h2-1.1.105.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.106	1/4/2009 12:31:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.106/h2-1.1.106.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.107	1/24/2009 15:38:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.107/h2-1.1.107.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.108	2/28/2009 14:05:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.108/h2-1.1.108.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.109	3/14/2009 10:02:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.109/h2-1.1.109.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.110	4/3/2009 15:16:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.110/h2-1.1.110.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.111	4/10/2009 7:43:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.111/h2-1.1.111.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.112	5/1/2009 12:49:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.112/h2-1.1.112.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.113	5/21/2009 15:43:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.113/h2-1.1.113.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.114	6/1/2009 13:59:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.114/h2-1.1.114.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.115	6/27/2009 8:40:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.115/h2-1.1.115.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.116	7/18/2009 9:16:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.116/h2-1.1.116.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.117	8/9/2009 14:53:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.117/h2-1.1.117.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.118	9/4/2009 8:35:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.118/h2-1.1.118.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.1.119	9/26/2009 11:10:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.1.119/h2-1.1.119.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.120	10/4/2009 14:10:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.120/h2-1.2.120.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.121	10/11/2009 7:25:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.121/h2-1.2.121.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.122	10/28/2009 20:30:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.122/h2-1.2.122.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.123	11/8/2009 13:22:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.123/h2-1.2.123.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.124	11/20/2009 16:44:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.124/h2-1.2.124.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.125	12/6/2009 18:35:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.125/h2-1.2.125.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.126	12/18/2009 9:05:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.126/h2-1.2.126.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.127	1/15/2010 20:02:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.127/h2-1.2.127.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.128	1/30/2010 14:43:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.128/h2-1.2.128.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.129	2/19/2010 11:43:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.129/h2-1.2.129.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.130	2/26/2010 16:08:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.130/h2-1.2.130.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.131	3/5/2010 10:51:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.131/h2-1.2.131.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.132	3/21/2010 14:56:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.132/h2-1.2.132.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.133	4/10/2010 8:34:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.133/h2-1.2.133.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.134	4/23/2010 16:22:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.134/h2-1.2.134.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.135	5/8/2010 13:01:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.135/h2-1.2.135.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.136	5/24/2010 8:37:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.136/h2-1.2.136.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.137	6/6/2010 10:43:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.137/h2-1.2.137.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.138	6/27/2010 18:52:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.138/h2-1.2.138.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.139	7/10/2010 13:59:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.139/h2-1.2.139.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.140	7/25/2010 17:44:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.140/h2-1.2.140.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.141	8/22/2010 8:16:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.141/h2-1.2.141.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.142	8/31/2010 17:58:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.142/h2-1.2.142.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.143	9/18/2010 15:01:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.143/h2-1.2.143.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.144	10/15/2010 17:50:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.144/h2-1.2.144.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.145	11/2/2010 6:19:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.145/h2-1.2.145.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.2.147	11/21/2010 17:41:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.2.147/h2-1.2.147.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.3.146	11/19/2010 10:12:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.3.146/h2-1.3.146.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.3.148	12/12/2010 11:49:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.3.148/h2-1.3.148.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.3.149	1/7/2011 7:53:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.3.149/h2-1.3.149.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.3.150	2/8/2011 19:49:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.3.150/h2-1.3.150.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.3.151	2/12/2011 14:31:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.3.151/h2-1.3.151.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
17557	com.h2database	h2	1.3.152	3/1/2011 19:56:00	Other	The H2 License Version 1.0	https://repo1.maven.org/maven2/com/h2database/h2/1.3.152/h2-1.3.152.pom	mvn	Eclipse Public License, GNU Affero General Public License, GNU General Public License, GNU Lesser General Public License, Mozilla Public License,   EPL 1.0 ,  MPL 2.0 	
